set(37,-17333,13700,90)
set(38,-19750,15750,90)
set(37,-19554,13700,0)
set(37,-19554,13700,-90)
set(37,-19554,10790,90)
set(37,-25214,10685,90)
set(37,-19554,10790,0)
set(37,-37462,3280,90)
set(37,-49116,631,90)
set(37,-49154,3280,90)
set(38,-94140,8042,90)
set(37,-94259,9420,90)
set(37,-103591,8698,-90)
set(37,-104623,8413,0)
set(37,-100404,7150,0)
set(37,-102806,8027,180)
set(37,-101774,8042,90)
set(37,-100819,8027,90)
set(37,-102806,8027,90)
set(37,-104086,7413,-90)
set(37,-94242,6650,90)
set(37,-52452,5002,180)
set(37,-52452,5002,90)
set(38,-52952,5002,90)
set(37,-60259,3670,-90)
set(38,-60300,5002,-90)
set(37,-60269,6419,-90)
set(37,-60254,10685,-90)
set(37,-70440,10495,180)
set(37,-70440,10495,-90)
set(38,-82820,5002,90)
set(38,-83570,8027,-90)
set(38,-84820,5002,90)
set(38,-83820,5002,90)
set(38,-84570,8027,-90)
set(37,-37426,631,90)
set(37,-37464,-2624,90)
set(38,-27558,-1078,90)
set(38,-29558,-1078,90)
set(38,-30568,1962,90)
set(38,-30558,-1078,90)
set(38,-28558,-1078,90)
set(38,-31558,-1078,90)
set(38,15510,-1510,90)
set(38,16510,-1510,90)
set(38,7910,1962,90)
set(37,6680,631,90)
set(37,6640,3280,90)
set(37,-9300,312,-90)
set(37,-9270,3670,-90)
set(37,-14451,3670,-90)
set(37,-25056,3280,90)
set(37,-24945,631,90)
set(37,-14451,312,-90)
set(38,-14440,1962,-90)
set(37,-14463,5248,90)
set(38,-14380,6650,90)
set(37,-14496,8027,90)
set(38,13510,-1510,90)
set(38,14510,-1510,90)
set(38,-43560,1962,90)
set(37,-4080,312,-90)
set(37,-4140,3670,-90)
set(38,-4240,1962,90)

maxl(7,-116394,-7280)
maxb(32,-9680,-113994)
maxr(7,37206,-7280)
maxt(32,23920,-113994)
