set(14,45980,43870,0)
chk(40,47730,43870,90)
set(14,45980,40370,180)pt
set(37,47765,42120,-90)
set(10,41430,40370,-90)
set(32,40480,40720,90)pr
set(37,44540,42120,-90)
set(10,35830,40370,90)p
set(14,31280,40370,0)
set(37,33005,42120,-90)
chk(40,33030,40370,90)
set(10,31280,35820,0)p
set(37,32990,38390,-90)
set(14,31280,31270,90)
chk(40,33030,31270,90)
set(10,35830,31270,90)
set(37,33035,33020,-90)
set(37,33005,29725,-90)
set(10,41430,31270,-90)
set(26,38630,31270,-90)pr
set(37,42910,31270,-90)
set(10,47030,31270,-90)p
set(14,51580,31270,180)
set(37,53330,31270,0)
set(37,53375,31270,-90)
chk(40,49830,31270,90)
set(10,51580,35820,180)p
set(14,51580,40370,0)
chk(40,53330,40370,90)
set(10,56130,40370,90)
set(37,53370,38390,90)
set(10,61730,40370,-90)
set(32,58930,40020,-90)
set(32,58930,40720,-90)pr
set(14,66280,40370,180)pt
set(37,68140,40570,90)
set(37,68140,40570,180)
set(14,66280,43870,0)
set(37,64660,42120,-90)
chk(40,68030,43870,90)
set(10,70830,43870,-90)p
set(14,75380,43870,-90)
chk(40,75380,42120,0)
set(14,75380,40370,180)pt
set(37,76960,42120,0)
set(37,76960,42120,-90)
set(14,71880,40370,0)pt
set(14,71880,36870,180)
set(37,73475,38590,-90)
chk(40,70130,36870,90)
set(10,67330,36870,90)
set(32,67820,36900,90)pr
set(37,70190,38590,90)
set(10,61730,36870,90)p
set(14,57180,36870,0)
chk(40,58930,36870,90)
set(10,57180,32320,0)p
set(37,58915,35225,-90)
set(10,57180,26720,0)p
set(14,57180,22170,180)
chk(40,55430,22170,90)
set(10,52630,22170,90)
set(37,55390,23780,-90)
set(10,47030,22170,90)
set(29,47666,22170,90)pr
set(10,41430,22170,90)p
set(10,35830,22170,90)p
set(14,31280,22170,0)
set(37,29530,22170,0)
set(37,29580,22170,-90)
chk(40,33030,22170,90)
set(10,31280,17620,0)p
set(10,31280,12020,0)
set(10,31280,6420,180)
set(29,31280,7056,180)pr
set(10,31280,820,180)p
set(37,29530,1045,0)
set(37,33030,1050,0)
set(37,33030,3225,0)
set(37,33030,-995,0)
set(37,29530,3305,0)
set(37,29530,-1005,0)
set(10,31280,-4780,180)p
set(37,29530,-2820,0)
set(37,33030,-2795,0)
set(14,31280,-9330,180)
chk(40,31280,-7580,0)
set(14,27780,-9330,0)pt
set(14,27780,-12830,180)
set(37,29485,-11025,90)
chk(40,26030,-12830,90)
set(14,24280,-12830,0)pt
set(37,26005,-11025,90)
set(14,24280,-16330,180)pt
set(10,19730,-16330,-90)p
set(10,14130,-16330,-90)p
set(10,8530,-16330,-90)p
set(23,5730,-16330,-90)
set(37,3370,-16330,180)
set(37,3370,-16330,90)
chk(40,5980,-16330,90)
set(23,0,-2800,0)

maxl(16,-3378,-18730)
maxb(17,-21130,-978)
maxr(16,78222,-18730)
maxt(17,55670,-978)
