set(10,157150,10150,90)
set(10,162750,10150,90)
set(23,165550,10150,90)
chk(40,165550,10150,90)r
set(14,0,4550,0)
set(14,0,10150,0)
set(23,1750,10150,90)
set(23,12950,10150,-90)
set(14,14700,10150,-90)
set(14,14700,15750,-90)
set(23,12950,15750,-90)
set(23,1750,15750,90)
set(14,0,15750,0)
set(14,14700,4550,-90)
set(23,12950,4550,-90)
set(23,1750,4550,90)
set(14,14700,4550,0)
set(14,14700,10150,0)
set(23,16450,10150,90)
set(23,27650,10150,-90)
set(14,29400,10150,-90)
set(14,29400,15750,-90)
set(23,27650,15750,-90)
set(23,16450,15750,90)
set(14,14700,15750,0)
set(14,29400,4550,-90)
set(23,27650,4550,-90)
set(23,16450,4550,90)
set(14,44100,4550,-90)
set(23,42350,4550,-90)
set(23,31150,4550,90)
set(14,29400,4550,0)
set(14,29400,10150,0)
set(23,31150,10150,90)
set(23,42350,10150,-90)
set(14,44100,10150,-90)
set(14,44100,15750,-90)
set(23,42350,15750,-90)
set(23,31150,15750,90)
set(14,29400,15750,0)
set(14,58800,4550,-90)
set(23,57050,4550,-90)
set(23,45850,4550,90)
set(14,44100,4550,0)
set(14,44100,10150,0)
set(23,45850,10150,90)
set(23,57050,10150,-90)
set(14,58800,10150,-90)
set(14,58800,15750,-90)
set(23,57050,15750,-90)
set(23,45850,15750,90)
set(14,44100,15750,0)
set(14,73500,4550,-90)
set(23,71750,4550,-90)
set(23,60550,4550,90)
set(14,58800,4550,0)
set(14,58800,10150,0)
set(23,60550,10150,90)
set(23,71750,10150,-90)
set(14,73500,10150,-90)
set(14,73500,15750,-90)
set(23,71750,15750,-90)
set(23,60550,15750,90)
set(14,58800,15750,0)
set(14,88200,4550,-90)
set(23,86450,4550,-90)
set(23,75250,4550,90)
set(14,73500,4550,0)
set(14,73500,10150,0)
set(23,75250,10150,90)
set(23,86450,10150,-90)
set(14,88200,10150,-90)
set(14,88200,15750,-90)
set(23,86450,15750,-90)
set(23,75250,15750,90)
set(14,73500,15750,0)
set(14,102900,4550,-90)
set(23,101150,4550,-90)
set(23,89950,4550,90)
set(14,88200,4550,0)
set(14,88200,10150,0)
set(23,89950,10150,90)
set(23,101150,10150,-90)
set(14,102900,10150,-90)
set(14,102900,15750,-90)
set(23,101150,15750,-90)
set(23,89950,15750,90)
set(14,88200,15750,0)
set(14,117600,4550,-90)
set(23,115850,4550,-90)
set(23,104650,4550,90)
set(14,102900,4550,0)
set(14,102900,10150,0)
set(23,104650,10150,90)
set(23,115850,10150,-90)
set(14,117600,10150,-90)
set(14,117600,15750,-90)
set(23,115850,15750,-90)
set(23,104650,15750,90)
set(14,102900,15750,0)
set(14,132300,4550,-90)
set(23,130550,4550,-90)
set(23,119350,4550,90)
set(14,117600,4550,0)
set(14,117600,10150,0)
set(23,119350,10150,90)
set(23,130550,10150,-90)
set(14,132300,10150,-90)
set(14,132300,15750,-90)
set(23,130550,15750,-90)
set(23,119350,15750,90)
set(14,117600,15750,0)
set(14,132300,4550,0)
set(14,132300,10150,0)
set(23,134050,10150,90)
set(23,134050,15750,90)
set(14,132300,15750,0)
set(23,134050,4550,90)
set(23,0,-2800,0)

maxl(7,-4112,-6000)
maxb(36,-8400,-1712)
maxr(7,168688,-6000)
maxt(36,25200,-1712)
