set(10,25778,-5592,180)p
set(10,25778,-11192,180)p
set(31,25778,-11701,180)
fix(41,25778,-16265,-3200,0)s
set(10,25778,-16792,180)p
set(31,25778,-21272,0)
set(10,25778,-22392,180)p
set(10,25778,-27992,180)p
set(10,25778,-33592,180)p
set(23,25778,-36392,0)po

maxl(20,-25455,-46650)
maxb(18,-49050,-23055)
maxr(20,60945,-46650)
maxt(18,46950,-23055)
